motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Arnt2_26	5576	2017	6.89424943434019	2.49384883591538	2.76450173525037	0	0	Arnt2
Mlx_27	4064	1223	5.02479011857219	1.5121354121589	3.32297628781684	0	0	Mlx
Ahr_28	4731	1276	5.84947885112328	1.57766540140209	3.7076802507837	0	0	Ahr
Hey2_29	3569	1026	4.41276474733862	1.26856167855686	3.47855750487329	0	0	Hey2
Sim1_30	1768	426	2.18598152796152	0.526712743728285	4.15023474178404	3.45543455987889e-196	4.10013979990998e-196	Sim1
Tcf3_31	9778	4166	12.0896648079229	5.15090443749305	2.34709553528565	0	0	Tcf3
Srebf1_32	3358	1079	4.15188120525724	1.33409166780005	3.11214087117702	2.51578517608845e-276	3.37474066109589e-276	Srebf1
Id2_33	3740	1096	4.62419169376476	1.35511072095352	3.41240875912409	0	0	Id2
Npas3_34	1768	426	2.18598152796152	0.526712743728285	4.15023474178404	3.45543455987889e-196	4.10013979990998e-196	Npas3
Id4_35	9781	3976	12.0933740525971	4.91598560813066	2.46001006036217	0	0	Id4
Ahrr_36	4731	1276	5.84947885112328	1.57766540140209	3.7076802507837	0	0	Ahrr
Myc_37	9158	3504	11.3230875752668	4.33239777939886	2.61358447488584	0	0	Myc
Srebf2_38	1732	461	2.14147059187181	0.569987264926619	3.75704989154013	7.31678266482642e-175	8.48823605735768e-175	Srebf2
Hes1_39	2945	602	3.6412418551169	0.744321764611333	4.89202657807309	0	0	Hes1
Hes7_40	2699	454	3.33708379183719	0.561332360686952	5.94493392070485	0	0	Hes7
Tcfeb_41	3825	996	4.72928695953214	1.23146923181543	3.84036144578313	0	0	Tcfeb
Bhlhe22_42	3069	1212	3.79455730164814	1.49853484835371	2.53217821782178	5.37585345414488e-188	6.31109489171856e-188	Bhlhe22
Msc_43	2713	1151	3.35439360031652	1.42311353997948	2.35708079930495	8.21445292021186e-147	9.07697047683411e-147	Msc
Npas2_44	4192	1314	5.18305122466895	1.62464916727457	3.19025875190259	0	0	Npas2
Myog_45	15740	6623	19.4611703903362	8.18877582561604	2.37656651064472	0	0	Myog
Usf1_46	4265	1163	5.27330951173976	1.43795051867605	3.66723989681857	0	0	Usf1
Ptf1a_47	13829	5160	17.0983815329072	6.37990083952571	2.68003875968992	0	0	Ptf1a
Sohlh2_48	3028	702	3.74386429110152	0.867963253749428	4.31339031339031	0	0	Sohlh2
Neurog2_49	2443	973	3.02056157964366	1.20303168931367	2.51079136690647	3.04440810909152e-147	3.36828131218636e-147	Neurog2
Mycl1_50	4428	1276	5.47484513903485	1.57766540140209	3.47021943573668	0	0	Mycl1
Hes2_51	3422	1001	4.23101175830562	1.23765130627233	3.41858141858142	1.06434154847534e-314	1.5029998862617e-314	Hes2
Clock_52	2460	696	3.04158063279714	0.860544764401142	3.53448275862069	1.53933187459244e-233	1.93841791615344e-233	Clock
Tcfec_53	3565	1096	4.40781908777309	1.35511072095352	3.25273722627737	6.73352405271836e-310	9.47840009968638e-310	Tcfec
Figla_54	9235	3726	11.4182915219031	4.60688188528543	2.47852925389157	0	0	Figla
Bhlhe40_55	2943	864	3.63876902533414	1.06826246615314	3.40625	7.20671926060171e-269	9.56567541497283e-269	Bhlhe40
Bhlhe41_56	2749	687	3.39890453640624	0.849417030378714	4.00145560407569	6.07712562150999e-296	8.4203433376408e-296	Bhlhe41
Mesp2_57	9942	3107	12.2924368501094	3.84154106752062	3.19987125844866	0	0	Mesp2
Mesp1_58	9942	3107	12.2924368501094	3.84154106752062	3.19987125844866	0	0	Mesp1
Tcf12_59	10130	3558	12.524882849689	4.39916418353343	2.84710511523328	0	0	Tcf12
Heyl_60	3569	1026	4.41276474733862	1.26856167855686	3.47855750487329	0	0	Heyl
Scx_61	9610	3596	11.8819471061709	4.4461479494059	2.67241379310345	0	0	Scx
