motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Creb1_109	2142	2032	1.03343465045593	0.98036377671636	1.05413385826772	0.0449659065767091	0.29444341788008	Creb1
Atf3_110	1460	2434	0.704395233270613	1.17431369711005	0.599835661462613	1	1	Atf3
Atf6_111	2465	2831	1.18927003425484	1.36585130506103	0.870717061109149	0.99999980877591	1	Atf6
Atf2_112	2357	3295	1.13716408549235	1.5897138997443	0.715326251896813	1	1	Atf2
Fosl2_113	1375	3752	0.663385921744584	1.81019925700777	0.366471215351812	1	1	Fosl2
Jdp2_114	1992	2299	0.9610652771747	1.10918126115695	0.866463679860809	0.999998868111529	1	Jdp2
Cebpa_115	603	970	0.290924880590534	0.46798861388527	0.621649484536082	1	1	Cebpa
Creb3l3_116	3431	4619	1.65532879818594	2.22849423457326	0.742801472180126	1	1	Creb3l3
Nfe2l1_117	3846	6653	1.85555073093067	3.20982293626671	0.578085074402525	1	1	Nfe2l1
Creb3l2_118	2594	3819	1.25150769527669	1.84252424374005	0.67923540193768	1	1	Creb3l2
Bach2_119	4388	11285	2.11704539972017	5.44458918319101	0.38883473637572	1	1	Bach2
Nrl_120	5510	9012	2.65836831186375	4.34795194673614	0.611407012871727	1	1	Nrl
Atf4_121	693	1135	0.334346504559271	0.547594924494621	0.61057268722467	1	1	Atf4
Crebzf_122	631	0	0.304433830269697	0	Inf	6.94254188235081e-191	7.67150877999765e-189	Crebzf
Mafg_123	5625	8699	2.71385149804603	4.19694118782265	0.646626048971146	1	1	Mafg
Atf7_124	2169	3532	1.04646113764655	1.70405750952863	0.614099660249151	1	1	Atf7
Cebpe_125	2170	3329	1.04694360013509	1.60611762435471	0.651847401622109	1	1	Cebpe
Jun_126	1671	3555	0.806194818352873	1.71515414676509	0.470042194092827	1	1	Jun
Junb_127	5725	8854	2.76209774690018	4.27172287354658	0.646600406595889	1	1	Junb
X9430076C15Rik_128	3329	4148	1.60611762435471	2.00125440247021	0.802555448408872	1	1	X9430076C15Rik
Cebpg_129	1494	2487	0.720798957881025	1.19988420900275	0.600723763570567	1	1	Cebpg
Cebpb_130	1120	1325	0.540357987166498	0.639262797317509	0.845283018867925	0.999985472207758	1	Cebpb
Nfil3_131	1157	1835	0.558209099242534	0.885318666473682	0.630517711171662	1	1	Nfil3
Nfe2_132	7594	16768	3.66382013798427	8.08993100786414	0.452886450381679	1	1	Nfe2
Dbp_133	2284	2741	1.10194432382882	1.3224296810923	0.833272528274352	0.999999999961112	1	Dbp
Crem_134	1509	1540	0.728035895209147	0.742992232353935	0.97987012987013	0.719600955350001	1	Crem
Jund_135	3982	9319	1.92116562937232	4.49606793071839	0.427299066423436	1	1	Jund
Mafb_136	5703	10760	2.75148357215227	5.19129637670671	0.530018587360595	1	1	Mafb
Nfil3_137	1285	1841	0.619964297775848	0.888213441404931	0.697990222705052	1	1	Nfil3
Nfil3_138	2130	3049	1.02764510059343	1.47102812756308	0.698589701541489	1	1	Nfil3
Zeb1_139	6170	17628	2.97679355430115	8.50484874800984	0.350011345586567	1	1	Zeb1
Zscan4_140	4276	7144	2.06300960100352	3.44671201814059	0.598544232922733	1	1	Zscan4
Bcl6b_141	9788	14452	4.72234283784436	6.97254788440199	0.677276501522281	1	1	Bcl6b
Sp1_142	13386	10116	6.45824287161673	4.88059053408597	1.32325029655991	1.84686195510639e-107	8.16312984157026e-106	Sp1
